run_id,scene,truth,prediction,count
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,3,3,3723
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,3,4,164
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,3,5,28
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,4,0,21
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,4,1,7
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,4,2,5
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,4,3,7
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,4,4,4443
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,4,5,17
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,5,0,4
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,5,1,4
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,5,2,13
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,5,3,1
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,5,4,25
V2_EG_HIGH_ADV0_seed392005,leo_rain_weak,5,5,4453
V2_EG_HIGH_ADV0_seed392006,clean,0,0,4433
V2_EG_HIGH_ADV0_seed392006,clean,0,1,9
V2_EG_HIGH_ADV0_seed392006,clean,0,2,10
V2_EG_HIGH_ADV0_seed392006,clean,0,3,6
V2_EG_HIGH_ADV0_seed392006,clean,0,4,36
V2_EG_HIGH_ADV0_seed392006,clean,0,5,6
V2_EG_HIGH_ADV0_seed392006,clean,1,0,10
V2_EG_HIGH_ADV0_seed392006,clean,1,1,4405
V2_EG_HIGH_ADV0_seed392006,clean,1,2,13
V2_EG_HIGH_ADV0_seed392006,clean,1,3,41
V2_EG_HIGH_ADV0_seed392006,clean,1,4,27
V2_EG_HIGH_ADV0_seed392006,clean,1,5,4
V2_EG_HIGH_ADV0_seed392006,clean,2,0,1
V2_EG_HIGH_ADV0_seed392006,clean,2,1,5
V2_EG_HIGH_ADV0_seed392006,clean,2,2,4461
V2_EG_HIGH_ADV0_seed392006,clean,2,3,7
V2_EG_HIGH_ADV0_seed392006,clean,2,4,16
V2_EG_HIGH_ADV0_seed392006,clean,2,5,10
V2_EG_HIGH_ADV0_seed392006,clean,3,0,21
V2_EG_HIGH_ADV0_seed392006,clean,3,1,147
V2_EG_HIGH_ADV0_seed392006,clean,3,2,10
V2_EG_HIGH_ADV0_seed392006,clean,3,3,4303
V2_EG_HIGH_ADV0_seed392006,clean,3,4,17
V2_EG_HIGH_ADV0_seed392006,clean,3,5,2
V2_EG_HIGH_ADV0_seed392006,clean,4,0,14
V2_EG_HIGH_ADV0_seed392006,clean,4,1,6
V2_EG_HIGH_ADV0_seed392006,clean,4,2,6
V2_EG_HIGH_ADV0_seed392006,clean,4,3,7
V2_EG_HIGH_ADV0_seed392006,clean,4,4,4456
V2_EG_HIGH_ADV0_seed392006,clean,4,5,11
V2_EG_HIGH_ADV0_seed392006,clean,5,0,3
V2_EG_HIGH_ADV0_seed392006,clean,5,1,3
V2_EG_HIGH_ADV0_seed392006,clean,5,2,12
V2_EG_HIGH_ADV0_seed392006,clean,5,3,5
V2_EG_HIGH_ADV0_seed392006,clean,5,4,16
V2_EG_HIGH_ADV0_seed392006,clean,5,5,4461
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,0,0,4098
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,0,1,160
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,0,2,18
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,0,3,156
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,0,4,55
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,0,5,13
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,1,0,101
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,1,1,4040
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,1,2,21
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,1,3,270
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,1,4,59
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,1,5,9
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,2,0,7
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,2,1,27
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,2,2,4370
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,2,3,36
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,2,4,43
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,2,5,17
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,3,0,95
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,3,1,402
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,3,2,11
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,3,3,3908
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,3,4,79
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,3,5,5
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,4,0,21
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,4,1,14
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,4,2,20
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,4,3,13
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,4,4,4418
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,4,5,14
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,5,0,3
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,5,1,10
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,5,2,15
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,5,3,1
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,5,4,22
V2_EG_HIGH_ADV0_seed392006,leo_clear_weak,5,5,4449
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,0,0,3853
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,0,1,206
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,0,2,50
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,0,3,299
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,0,4,74
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,0,5,18
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,1,0,157
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,1,1,3736
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,1,2,37
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,1,3,447
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,1,4,108
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,1,5,15
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,2,0,18
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,2,1,20
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,2,2,4348
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,2,3,33
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,2,4,47
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,2,5,34
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,3,0,213
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,3,1,466
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,3,2,36
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,3,3,3638
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,3,4,136
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,3,5,11
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,4,0,19
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,4,1,11
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,4,2,22
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,4,3,28
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,4,4,4405
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,4,5,15
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,5,0,4
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,5,1,11
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,5,2,40
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,5,3,5
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,5,4,31
V2_EG_HIGH_ADV0_seed392006,leo_low_elev_weak,5,5,4409
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,0,0,3931
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,0,1,216
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,0,2,48
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,0,3,233
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,0,4,58
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,0,5,14
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,1,0,200
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,1,1,3665
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,1,2,22
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,1,3,472
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,1,4,129
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,1,5,12
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,2,0,22
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,2,1,24
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,2,2,4332
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,2,3,35
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,2,4,45
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,2,5,42
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,3,0,299
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,3,1,489
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,3,2,23
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,3,3,3556
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,3,4,123
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,3,5,10
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,4,0,20
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,4,1,7
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,4,2,29
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,4,3,16
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,4,4,4411
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,4,5,17
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,5,0,7
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,5,1,6
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,5,2,28
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,5,3,6
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,5,4,24
V2_EG_HIGH_ADV0_seed392006,leo_rain_weak,5,5,4429
V2_EG_HIGH_ADV0_seed392007,clean,0,0,4432
V2_EG_HIGH_ADV0_seed392007,clean,0,1,18
V2_EG_HIGH_ADV0_seed392007,clean,0,2,5
V2_EG_HIGH_ADV0_seed392007,clean,0,3,20
V2_EG_HIGH_ADV0_seed392007,clean,0,4,14
V2_EG_HIGH_ADV0_seed392007,clean,0,5,11
V2_EG_HIGH_ADV0_seed392007,clean,1,0,8
V2_EG_HIGH_ADV0_seed392007,clean,1,1,4425
V2_EG_HIGH_ADV0_seed392007,clean,1,2,12
V2_EG_HIGH_ADV0_seed392007,clean,1,3,31
V2_EG_HIGH_ADV0_seed392007,clean,1,4,17
V2_EG_HIGH_ADV0_seed392007,clean,1,5,7
V2_EG_HIGH_ADV0_seed392007,clean,2,0,6
V2_EG_HIGH_ADV0_seed392007,clean,2,1,8
V2_EG_HIGH_ADV0_seed392007,clean,2,2,4442
V2_EG_HIGH_ADV0_seed392007,clean,2,3,21
V2_EG_HIGH_ADV0_seed392007,clean,2,4,9
V2_EG_HIGH_ADV0_seed392007,clean,2,5,14
V2_EG_HIGH_ADV0_seed392007,clean,3,0,18
V2_EG_HIGH_ADV0_seed392007,clean,3,1,169
V2_EG_HIGH_ADV0_seed392007,clean,3,2,11
V2_EG_HIGH_ADV0_seed392007,clean,3,3,4287
V2_EG_HIGH_ADV0_seed392007,clean,3,4,12
V2_EG_HIGH_ADV0_seed392007,clean,3,5,3
V2_EG_HIGH_ADV0_seed392007,clean,4,0,24
V2_EG_HIGH_ADV0_seed392007,clean,4,1,9
V2_EG_HIGH_ADV0_seed392007,clean,4,2,8
V2_EG_HIGH_ADV0_seed392007,clean,4,3,19
V2_EG_HIGH_ADV0_seed392007,clean,4,4,4428
V2_EG_HIGH_ADV0_seed392007,clean,4,5,12
V2_EG_HIGH_ADV0_seed392007,clean,5,0,4
V2_EG_HIGH_ADV0_seed392007,clean,5,1,9
V2_EG_HIGH_ADV0_seed392007,clean,5,2,15
V2_EG_HIGH_ADV0_seed392007,clean,5,3,8
V2_EG_HIGH_ADV0_seed392007,clean,5,4,5
V2_EG_HIGH_ADV0_seed392007,clean,5,5,4459
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,0,0,4210
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,0,1,100
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,0,2,10
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,0,3,146
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,0,4,22
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,0,5,12
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,1,0,60
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,1,1,3973
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,1,2,11
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,1,3,414
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,1,4,37
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,1,5,5
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,2,0,31
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,2,1,34
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,2,2,4345
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,2,3,47
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,2,4,27
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,2,5,16
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,3,0,114
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,3,1,371
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,3,2,7
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,3,3,3977
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,3,4,26
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,3,5,5
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,4,0,23
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,4,1,29
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,4,2,14
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,4,3,42
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,4,4,4376
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,4,5,16
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,5,0,4
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,5,1,13
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,5,2,20
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,5,3,7
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,5,4,15
V2_EG_HIGH_ADV0_seed392007,leo_clear_weak,5,5,4441
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,0,4063
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,1,166
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,2,23
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,3,202
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,4,30
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,0,5,16
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,0,102
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,1,3789
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,2,17
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,3,525
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,4,55
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,1,5,12
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,0,42
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,1,43
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,2,4269
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,3,73
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,4,37
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,2,5,36
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,0,201
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,1,424
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,2,22
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,3,3785
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,4,60
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,3,5,8
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,0,34
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,1,53
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,2,16
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,3,58
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,4,4324
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,4,5,15
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,0,7
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,1,16
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,2,48
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,3,11
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,4,17
V2_EG_HIGH_ADV0_seed392007,leo_low_elev_weak,5,5,4401
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,0,0,4092
V2_EG_HIGH_ADV0_seed392007,leo_rain_weak,0,1,163
