run_id,scene,truth,prediction,count
V2_A_seed392006,leo_clear_weak,1,5,8
V2_A_seed392006,leo_clear_weak,2,0,3909
V2_A_seed392006,leo_clear_weak,2,1,3051
V2_A_seed392006,leo_clear_weak,2,2,15409
V2_A_seed392006,leo_clear_weak,2,3,1652
V2_A_seed392006,leo_clear_weak,2,4,1454
V2_A_seed392006,leo_clear_weak,2,5,2525
V2_A_seed392006,leo_clear_weak,3,0,4313
V2_A_seed392006,leo_clear_weak,3,1,6485
V2_A_seed392006,leo_clear_weak,3,2,1123
V2_A_seed392006,leo_clear_weak,3,3,15678
V2_A_seed392006,leo_clear_weak,3,4,266
V2_A_seed392006,leo_clear_weak,3,5,135
V2_A_seed392006,leo_clear_weak,4,0,51
V2_A_seed392006,leo_clear_weak,4,1,1079
V2_A_seed392006,leo_clear_weak,4,2,299
V2_A_seed392006,leo_clear_weak,4,3,1545
V2_A_seed392006,leo_clear_weak,4,4,25015
V2_A_seed392006,leo_clear_weak,4,5,11
V2_A_seed392006,leo_clear_weak,5,0,196
V2_A_seed392006,leo_clear_weak,5,1,1308
V2_A_seed392006,leo_clear_weak,5,2,501
V2_A_seed392006,leo_clear_weak,5,3,54
V2_A_seed392006,leo_clear_weak,5,4,2386
V2_A_seed392006,leo_clear_weak,5,5,23555
V2_A_seed392006,leo_low_elev_weak,0,0,17172
V2_A_seed392006,leo_low_elev_weak,0,1,3415
V2_A_seed392006,leo_low_elev_weak,0,2,273
V2_A_seed392006,leo_low_elev_weak,0,3,6375
V2_A_seed392006,leo_low_elev_weak,0,4,753
V2_A_seed392006,leo_low_elev_weak,0,5,12
V2_A_seed392006,leo_low_elev_weak,1,0,2397
V2_A_seed392006,leo_low_elev_weak,1,1,8283
V2_A_seed392006,leo_low_elev_weak,1,2,153
V2_A_seed392006,leo_low_elev_weak,1,3,16181
V2_A_seed392006,leo_low_elev_weak,1,4,975
V2_A_seed392006,leo_low_elev_weak,1,5,11
V2_A_seed392006,leo_low_elev_weak,2,0,3888
V2_A_seed392006,leo_low_elev_weak,2,1,3184
V2_A_seed392006,leo_low_elev_weak,2,2,15011
V2_A_seed392006,leo_low_elev_weak,2,3,1649
V2_A_seed392006,leo_low_elev_weak,2,4,1813
V2_A_seed392006,leo_low_elev_weak,2,5,2455
V2_A_seed392006,leo_low_elev_weak,3,0,4963
V2_A_seed392006,leo_low_elev_weak,3,1,6230
V2_A_seed392006,leo_low_elev_weak,3,2,1179
V2_A_seed392006,leo_low_elev_weak,3,3,14745
V2_A_seed392006,leo_low_elev_weak,3,4,746
V2_A_seed392006,leo_low_elev_weak,3,5,137
V2_A_seed392006,leo_low_elev_weak,4,0,88
V2_A_seed392006,leo_low_elev_weak,4,1,1285
V2_A_seed392006,leo_low_elev_weak,4,2,350
V2_A_seed392006,leo_low_elev_weak,4,3,1626
V2_A_seed392006,leo_low_elev_weak,4,4,24641
V2_A_seed392006,leo_low_elev_weak,4,5,10
V2_A_seed392006,leo_low_elev_weak,5,0,271
V2_A_seed392006,leo_low_elev_weak,5,1,1447
V2_A_seed392006,leo_low_elev_weak,5,2,618
V2_A_seed392006,leo_low_elev_weak,5,3,49
V2_A_seed392006,leo_low_elev_weak,5,4,2434
V2_A_seed392006,leo_low_elev_weak,5,5,23181
V2_A_seed392006,leo_rain_weak,0,0,18003
V2_A_seed392006,leo_rain_weak,0,1,3310
V2_A_seed392006,leo_rain_weak,0,2,254
V2_A_seed392006,leo_rain_weak,0,3,5768
V2_A_seed392006,leo_rain_weak,0,4,655
V2_A_seed392006,leo_rain_weak,0,5,10
V2_A_seed392006,leo_rain_weak,1,0,3087
V2_A_seed392006,leo_rain_weak,1,1,8119
V2_A_seed392006,leo_rain_weak,1,2,169
V2_A_seed392006,leo_rain_weak,1,3,15652
V2_A_seed392006,leo_rain_weak,1,4,962
V2_A_seed392006,leo_rain_weak,1,5,11
V2_A_seed392006,leo_rain_weak,2,0,4119
V2_A_seed392006,leo_rain_weak,2,1,3066
V2_A_seed392006,leo_rain_weak,2,2,14849
V2_A_seed392006,leo_rain_weak,2,3,1651
V2_A_seed392006,leo_rain_weak,2,4,1737
V2_A_seed392006,leo_rain_weak,2,5,2578
V2_A_seed392006,leo_rain_weak,3,0,5809
V2_A_seed392006,leo_rain_weak,3,1,6267
V2_A_seed392006,leo_rain_weak,3,2,1086
V2_A_seed392006,leo_rain_weak,3,3,13922
V2_A_seed392006,leo_rain_weak,3,4,769
V2_A_seed392006,leo_rain_weak,3,5,147
V2_A_seed392006,leo_rain_weak,4,0,122
V2_A_seed392006,leo_rain_weak,4,1,1353
V2_A_seed392006,leo_rain_weak,4,2,370
V2_A_seed392006,leo_rain_weak,4,3,1630
V2_A_seed392006,leo_rain_weak,4,4,24514
V2_A_seed392006,leo_rain_weak,4,5,11
V2_A_seed392006,leo_rain_weak,5,0,260
V2_A_seed392006,leo_rain_weak,5,1,1252
V2_A_seed392006,leo_rain_weak,5,2,586
V2_A_seed392006,leo_rain_weak,5,3,41
V2_A_seed392006,leo_rain_weak,5,4,2510
V2_A_seed392006,leo_rain_weak,5,5,23351
V2_A_seed392007,clean,0,0,26027
V2_A_seed392007,clean,0,1,120
V2_A_seed392007,clean,0,2,184
V2_A_seed392007,clean,0,3,1645
V2_A_seed392007,clean,0,4,15
V2_A_seed392007,clean,0,5,9
V2_A_seed392007,clean,1,0,703
V2_A_seed392007,clean,1,1,11004
V2_A_seed392007,clean,1,2,27
V2_A_seed392007,clean,1,3,16142
V2_A_seed392007,clean,1,4,100
V2_A_seed392007,clean,1,5,24
V2_A_seed392007,clean,2,0,2037
V2_A_seed392007,clean,2,1,2367
V2_A_seed392007,clean,2,2,16938
V2_A_seed392007,clean,2,3,2062
V2_A_seed392007,clean,2,4,492
V2_A_seed392007,clean,2,5,4104
V2_A_seed392007,clean,3,0,2693
V2_A_seed392007,clean,3,1,5669
V2_A_seed392007,clean,3,2,433
V2_A_seed392007,clean,3,3,19009
V2_A_seed392007,clean,3,4,35
V2_A_seed392007,clean,3,5,161
V2_A_seed392007,clean,4,0,3
V2_A_seed392007,clean,4,1,9
V2_A_seed392007,clean,4,2,10
V2_A_seed392007,clean,4,3,8
V2_A_seed392007,clean,4,4,27962
V2_A_seed392007,clean,4,5,8
V2_A_seed392007,clean,5,0,2
V2_A_seed392007,clean,5,1,373
V2_A_seed392007,clean,5,2,29
V2_A_seed392007,clean,5,3,183
V2_A_seed392007,clean,5,4,1510
V2_A_seed392007,clean,5,5,25903
V2_A_seed392007,leo_clear_weak,0,0,11943
V2_A_seed392007,leo_clear_weak,0,1,2983
V2_A_seed392007,leo_clear_weak,0,2,350
V2_A_seed392007,leo_clear_weak,0,3,12489
V2_A_seed392007,leo_clear_weak,0,4,209
V2_A_seed392007,leo_clear_weak,0,5,26
V2_A_seed392007,leo_clear_weak,1,0,1151
V2_A_seed392007,leo_clear_weak,1,1,7457
V2_A_seed392007,leo_clear_weak,1,2,92
V2_A_seed392007,leo_clear_weak,1,3,18902
V2_A_seed392007,leo_clear_weak,1,4,367
V2_A_seed392007,leo_clear_weak,1,5,31
V2_A_seed392007,leo_clear_weak,2,0,4234
V2_A_seed392007,leo_clear_weak,2,1,2716
V2_A_seed392007,leo_clear_weak,2,2,12053
V2_A_seed392007,leo_clear_weak,2,3,3334
V2_A_seed392007,leo_clear_weak,2,4,2362
V2_A_seed392007,leo_clear_weak,2,5,3301
V2_A_seed392007,leo_clear_weak,3,0,2513
V2_A_seed392007,leo_clear_weak,3,1,4904
V2_A_seed392007,leo_clear_weak,3,2,740
V2_A_seed392007,leo_clear_weak,3,3,19463
V2_A_seed392007,leo_clear_weak,3,4,145
V2_A_seed392007,leo_clear_weak,3,5,235
V2_A_seed392007,leo_clear_weak,4,0,141
V2_A_seed392007,leo_clear_weak,4,1,1775
V2_A_seed392007,leo_clear_weak,4,2,287
V2_A_seed392007,leo_clear_weak,4,3,869
V2_A_seed392007,leo_clear_weak,4,4,24917
V2_A_seed392007,leo_clear_weak,4,5,11
V2_A_seed392007,leo_clear_weak,5,0,103
V2_A_seed392007,leo_clear_weak,5,1,499
V2_A_seed392007,leo_clear_weak,5,2,210
V2_A_seed392007,leo_clear_weak,5,3,163
V2_A_seed392007,leo_clear_weak,5,4,2930
V2_A_seed392007,leo_clear_weak,5,5,24095
V2_A_seed392007,leo_low_elev_weak,0,0,12366
V2_A_seed392007,leo_low_elev_weak,0,1,2766
V2_A_seed392007,leo_low_elev_weak,0,2,423
V2_A_seed392007,leo_low_elev_weak,0,3,11983
V2_A_seed392007,leo_low_elev_weak,0,4,426
V2_A_seed392007,leo_low_elev_weak,0,5,36
V2_A_seed392007,leo_low_elev_weak,1,0,1721
V2_A_seed392007,leo_low_elev_weak,1,1,6984
V2_A_seed392007,leo_low_elev_weak,1,2,145
V2_A_seed392007,leo_low_elev_weak,1,3,18529
V2_A_seed392007,leo_low_elev_weak,1,4,595
V2_A_seed392007,leo_low_elev_weak,1,5,26
V2_A_seed392007,leo_low_elev_weak,2,0,4425
V2_A_seed392007,leo_low_elev_weak,2,1,2719
V2_A_seed392007,leo_low_elev_weak,2,2,11119
V2_A_seed392007,leo_low_elev_weak,2,3,3708
V2_A_seed392007,leo_low_elev_weak,2,4,2739
V2_A_seed392007,leo_low_elev_weak,2,5,3290
V2_A_seed392007,leo_low_elev_weak,3,0,3022
V2_A_seed392007,leo_low_elev_weak,3,1,4651
V2_A_seed392007,leo_low_elev_weak,3,2,791
V2_A_seed392007,leo_low_elev_weak,3,3,18969
V2_A_seed392007,leo_low_elev_weak,3,4,342
V2_A_seed392007,leo_low_elev_weak,3,5,225
V2_A_seed392007,leo_low_elev_weak,4,0,227
V2_A_seed392007,leo_low_elev_weak,4,1,1880
V2_A_seed392007,leo_low_elev_weak,4,2,290
V2_A_seed392007,leo_low_elev_weak,4,3,1365
V2_A_seed392007,leo_low_elev_weak,4,4,24218
V2_A_seed392007,leo_low_elev_weak,4,5,20
V2_A_seed392007,leo_low_elev_weak,5,0,230
V2_A_seed392007,leo_low_elev_weak,5,1,488
V2_A_seed392007,leo_low_elev_weak,5,2,313
V2_A_seed392007,leo_low_elev_weak,5,3,161
V2_A_seed392007,leo_low_elev_weak,5,4,2890
V2_A_seed392007,leo_low_elev_weak,5,5,23918
V2_A_seed392007,leo_rain_weak,0,0,13149
V2_A_seed392007,leo_rain_weak,0,1,2616
V2_A_seed392007,leo_rain_weak,0,2,394
V2_A_seed392007,leo_rain_weak,0,3,11427
V2_A_seed392007,leo_rain_weak,0,4,381
V2_A_seed392007,leo_rain_weak,0,5,33
V2_A_seed392007,leo_rain_weak,1,0,2099
V2_A_seed392007,leo_rain_weak,1,1,6735
V2_A_seed392007,leo_rain_weak,1,2,121
V2_A_seed392007,leo_rain_weak,1,3,18325
V2_A_seed392007,leo_rain_weak,1,4,686
V2_A_seed392007,leo_rain_weak,1,5,34
V2_A_seed392007,leo_rain_weak,2,0,4574
V2_A_seed392007,leo_rain_weak,2,1,2610
V2_A_seed392007,leo_rain_weak,2,2,10906
V2_A_seed392007,leo_rain_weak,2,3,3714
V2_A_seed392007,leo_rain_weak,2,4,2683
V2_A_seed392007,leo_rain_weak,2,5,3513
V2_A_seed392007,leo_rain_weak,3,0,3392
V2_A_seed392007,leo_rain_weak,3,1,4546
V2_A_seed392007,leo_rain_weak,3,2,787
V2_A_seed392007,leo_rain_weak,3,3,18645
V2_A_seed392007,leo_rain_weak,3,4,395
V2_A_seed392007,leo_rain_weak,3,5,235
V2_A_seed392007,leo_rain_weak,4,0,280
V2_A_seed392007,leo_rain_weak,4,1,1805
V2_A_seed392007,leo_rain_weak,4,2,334
V2_A_seed392007,leo_rain_weak,4,3,1400
V2_A_seed392007,leo_rain_weak,4,4,24161
V2_A_seed392007,leo_rain_weak,4,5,20
V2_A_seed392007,leo_rain_weak,5,0,164
V2_A_seed392007,leo_rain_weak,5,1,430
V2_A_seed392007,leo_rain_weak,5,2,293
V2_A_seed392007,leo_rain_weak,5,3,162
V2_A_seed392007,leo_rain_weak,5,4,3033
V2_A_seed392007,leo_rain_weak,5,5,23918
V2_B_seed392005,clean,0,0,24456
V2_B_seed392005,clean,0,1,252
V2_B_seed392005,clean,0,2,458
V2_B_seed392005,clean,0,3,2787
V2_B_seed392005,clean,0,4,30
V2_B_seed392005,clean,0,5,17
V2_B_seed392005,clean,1,0,495
V2_B_seed392005,clean,1,1,9175
V2_B_seed392005,clean,1,2,423
V2_B_seed392005,clean,1,3,17711
V2_B_seed392005,clean,1,4,176
V2_B_seed392005,clean,1,5,20
V2_B_seed392005,clean,2,0,298
V2_B_seed392005,clean,2,1,863
V2_B_seed392005,clean,2,2,21929
V2_B_seed392005,clean,2,3,1404
V2_B_seed392005,clean,2,4,216
V2_B_seed392005,clean,2,5,3290
V2_B_seed392005,clean,3,0,1228
V2_B_seed392005,clean,3,1,5208
V2_B_seed392005,clean,3,2,804
V2_B_seed392005,clean,3,3,20661
V2_B_seed392005,clean,3,4,42
V2_B_seed392005,clean,3,5,57
V2_B_seed392005,clean,4,0,3
V2_B_seed392005,clean,4,1,3
V2_B_seed392005,clean,4,2,36
V2_B_seed392005,clean,4,3,5
V2_B_seed392005,clean,4,4,27942
V2_B_seed392005,clean,4,5,11
V2_B_seed392005,clean,5,0,6
V2_B_seed392005,clean,5,1,17
V2_B_seed392005,clean,5,2,156
V2_B_seed392005,clean,5,3,23
V2_B_seed392005,clean,5,4,3115
V2_B_seed392005,clean,5,5,24683
V2_B_seed392005,leo_clear_weak,0,0,16674
V2_B_seed392005,leo_clear_weak,0,1,3240
V2_B_seed392005,leo_clear_weak,0,2,805
V2_B_seed392005,leo_clear_weak,0,3,6199
V2_B_seed392005,leo_clear_weak,0,4,1048
V2_B_seed392005,leo_clear_weak,0,5,34
V2_B_seed392005,leo_clear_weak,1,0,979
V2_B_seed392005,leo_clear_weak,1,1,9553
V2_B_seed392005,leo_clear_weak,1,2,222
V2_B_seed392005,leo_clear_weak,1,3,15898
V2_B_seed392005,leo_clear_weak,1,4,1312
V2_B_seed392005,leo_clear_weak,1,5,36
V2_B_seed392005,leo_clear_weak,2,0,545
V2_B_seed392005,leo_clear_weak,2,1,1183
V2_B_seed392005,leo_clear_weak,2,2,17651
V2_B_seed392005,leo_clear_weak,2,3,1068
V2_B_seed392005,leo_clear_weak,2,4,3904
V2_B_seed392005,leo_clear_weak,2,5,3649
V2_B_seed392005,leo_clear_weak,3,0,2389
V2_B_seed392005,leo_clear_weak,3,1,6564
V2_B_seed392005,leo_clear_weak,3,2,1548
V2_B_seed392005,leo_clear_weak,3,3,16149
V2_B_seed392005,leo_clear_weak,3,4,1159
V2_B_seed392005,leo_clear_weak,3,5,191
V2_B_seed392005,leo_clear_weak,4,0,67
V2_B_seed392005,leo_clear_weak,4,1,1216
V2_B_seed392005,leo_clear_weak,4,2,349
V2_B_seed392005,leo_clear_weak,4,3,627
V2_B_seed392005,leo_clear_weak,4,4,25716
V2_B_seed392005,leo_clear_weak,4,5,25
V2_B_seed392005,leo_clear_weak,5,0,13
V2_B_seed392005,leo_clear_weak,5,1,275
V2_B_seed392005,leo_clear_weak,5,2,526
V2_B_seed392005,leo_clear_weak,5,3,34
V2_B_seed392005,leo_clear_weak,5,4,3305
V2_B_seed392005,leo_clear_weak,5,5,23847
V2_B_seed392005,leo_low_elev_weak,0,0,16048
V2_B_seed392005,leo_low_elev_weak,0,1,3306
V2_B_seed392005,leo_low_elev_weak,0,2,1020
V2_B_seed392005,leo_low_elev_weak,0,3,5993
V2_B_seed392005,leo_low_elev_weak,0,4,1584
V2_B_seed392005,leo_low_elev_weak,0,5,49
V2_B_seed392005,leo_low_elev_weak,1,0,1491
V2_B_seed392005,leo_low_elev_weak,1,1,9227
V2_B_seed392005,leo_low_elev_weak,1,2,272
V2_B_seed392005,leo_low_elev_weak,1,3,14976
V2_B_seed392005,leo_low_elev_weak,1,4,1998
V2_B_seed392005,leo_low_elev_weak,1,5,36
V2_B_seed392005,leo_low_elev_weak,2,0,656
V2_B_seed392005,leo_low_elev_weak,2,1,1335
V2_B_seed392005,leo_low_elev_weak,2,2,17024
V2_B_seed392005,leo_low_elev_weak,2,3,1121
V2_B_seed392005,leo_low_elev_weak,2,4,3962
V2_B_seed392005,leo_low_elev_weak,2,5,3902
V2_B_seed392005,leo_low_elev_weak,3,0,3166
V2_B_seed392005,leo_low_elev_weak,3,1,6102
V2_B_seed392005,leo_low_elev_weak,3,2,1635
V2_B_seed392005,leo_low_elev_weak,3,3,14673
V2_B_seed392005,leo_low_elev_weak,3,4,2187
V2_B_seed392005,leo_low_elev_weak,3,5,237
V2_B_seed392005,leo_low_elev_weak,4,0,113
V2_B_seed392005,leo_low_elev_weak,4,1,1319
V2_B_seed392005,leo_low_elev_weak,4,2,444
V2_B_seed392005,leo_low_elev_weak,4,3,837
V2_B_seed392005,leo_low_elev_weak,4,4,25235
V2_B_seed392005,leo_low_elev_weak,4,5,52
V2_B_seed392005,leo_low_elev_weak,5,0,30
V2_B_seed392005,leo_low_elev_weak,5,1,249
V2_B_seed392005,leo_low_elev_weak,5,2,674
V2_B_seed392005,leo_low_elev_weak,5,3,50
V2_B_seed392005,leo_low_elev_weak,5,4,3002
V2_B_seed392005,leo_low_elev_weak,5,5,23995
V2_B_seed392005,leo_rain_weak,0,0,16547
V2_B_seed392005,leo_rain_weak,0,1,3335
V2_B_seed392005,leo_rain_weak,0,2,1071
V2_B_seed392005,leo_rain_weak,0,3,5455
V2_B_seed392005,leo_rain_weak,0,4,1545
V2_B_seed392005,leo_rain_weak,0,5,47
V2_B_seed392005,leo_rain_weak,1,0,1973
V2_B_seed392005,leo_rain_weak,1,1,9039
V2_B_seed392005,leo_rain_weak,1,2,325
V2_B_seed392005,leo_rain_weak,1,3,14445
V2_B_seed392005,leo_rain_weak,1,4,2174
V2_B_seed392005,leo_rain_weak,1,5,44
V2_B_seed392005,leo_rain_weak,2,0,654
V2_B_seed392005,leo_rain_weak,2,1,1202
V2_B_seed392005,leo_rain_weak,2,2,17033
V2_B_seed392005,leo_rain_weak,2,3,1101
V2_B_seed392005,leo_rain_weak,2,4,3933
V2_B_seed392005,leo_rain_weak,2,5,4077
V2_B_seed392005,leo_rain_weak,3,0,3720
V2_B_seed392005,leo_rain_weak,3,1,6267
V2_B_seed392005,leo_rain_weak,3,2,1687
V2_B_seed392005,leo_rain_weak,3,3,13652
V2_B_seed392005,leo_rain_weak,3,4,2436
V2_B_seed392005,leo_rain_weak,3,5,238
V2_B_seed392005,leo_rain_weak,4,0,146
V2_B_seed392005,leo_rain_weak,4,1,1304
V2_B_seed392005,leo_rain_weak,4,2,517
V2_B_seed392005,leo_rain_weak,4,3,889
V2_B_seed392005,leo_rain_weak,4,4,25087
