run_id,scene,truth,prediction,count
V2_A_seed392006,leo_clear_weak,1,2,21
V2_A_seed392006,leo_clear_weak,1,3,320
V2_A_seed392006,leo_clear_weak,1,4,89
V2_A_seed392006,leo_clear_weak,1,5,8
V2_A_seed392006,leo_clear_weak,2,0,45
V2_A_seed392006,leo_clear_weak,2,1,46
V2_A_seed392006,leo_clear_weak,2,2,4300
V2_A_seed392006,leo_clear_weak,2,3,54
V2_A_seed392006,leo_clear_weak,2,4,49
V2_A_seed392006,leo_clear_weak,2,5,6
V2_A_seed392006,leo_clear_weak,3,0,164
V2_A_seed392006,leo_clear_weak,3,1,477
V2_A_seed392006,leo_clear_weak,3,2,17
V2_A_seed392006,leo_clear_weak,3,3,3730
V2_A_seed392006,leo_clear_weak,3,4,110
V2_A_seed392006,leo_clear_weak,3,5,2
V2_A_seed392006,leo_clear_weak,4,0,46
V2_A_seed392006,leo_clear_weak,4,1,42
V2_A_seed392006,leo_clear_weak,4,2,24
V2_A_seed392006,leo_clear_weak,4,3,24
V2_A_seed392006,leo_clear_weak,4,4,4353
V2_A_seed392006,leo_clear_weak,4,5,11
V2_A_seed392006,leo_clear_weak,5,0,7
V2_A_seed392006,leo_clear_weak,5,1,44
V2_A_seed392006,leo_clear_weak,5,2,46
V2_A_seed392006,leo_clear_weak,5,3,4
V2_A_seed392006,leo_clear_weak,5,4,31
V2_A_seed392006,leo_clear_weak,5,5,4368
V2_A_seed392006,leo_low_elev_weak,0,0,3254
V2_A_seed392006,leo_low_elev_weak,0,1,617
V2_A_seed392006,leo_low_elev_weak,0,2,32
V2_A_seed392006,leo_low_elev_weak,0,3,464
V2_A_seed392006,leo_low_elev_weak,0,4,120
V2_A_seed392006,leo_low_elev_weak,0,5,13
V2_A_seed392006,leo_low_elev_weak,1,0,242
V2_A_seed392006,leo_low_elev_weak,1,1,3644
V2_A_seed392006,leo_low_elev_weak,1,2,23
V2_A_seed392006,leo_low_elev_weak,1,3,449
V2_A_seed392006,leo_low_elev_weak,1,4,131
V2_A_seed392006,leo_low_elev_weak,1,5,11
V2_A_seed392006,leo_low_elev_weak,2,0,94
V2_A_seed392006,leo_low_elev_weak,2,1,53
V2_A_seed392006,leo_low_elev_weak,2,2,4189
V2_A_seed392006,leo_low_elev_weak,2,3,70
V2_A_seed392006,leo_low_elev_weak,2,4,70
V2_A_seed392006,leo_low_elev_weak,2,5,24
V2_A_seed392006,leo_low_elev_weak,3,0,285
V2_A_seed392006,leo_low_elev_weak,3,1,700
V2_A_seed392006,leo_low_elev_weak,3,2,38
V2_A_seed392006,leo_low_elev_weak,3,3,3305
V2_A_seed392006,leo_low_elev_weak,3,4,166
V2_A_seed392006,leo_low_elev_weak,3,5,6
V2_A_seed392006,leo_low_elev_weak,4,0,37
V2_A_seed392006,leo_low_elev_weak,4,1,92
V2_A_seed392006,leo_low_elev_weak,4,2,26
V2_A_seed392006,leo_low_elev_weak,4,3,40
V2_A_seed392006,leo_low_elev_weak,4,4,4290
V2_A_seed392006,leo_low_elev_weak,4,5,15
V2_A_seed392006,leo_low_elev_weak,5,0,9
V2_A_seed392006,leo_low_elev_weak,5,1,36
V2_A_seed392006,leo_low_elev_weak,5,2,83
V2_A_seed392006,leo_low_elev_weak,5,3,12
V2_A_seed392006,leo_low_elev_weak,5,4,43
V2_A_seed392006,leo_low_elev_weak,5,5,4317
V2_A_seed392006,leo_rain_weak,0,0,3393
V2_A_seed392006,leo_rain_weak,0,1,615
V2_A_seed392006,leo_rain_weak,0,2,26
V2_A_seed392006,leo_rain_weak,0,3,348
V2_A_seed392006,leo_rain_weak,0,4,108
V2_A_seed392006,leo_rain_weak,0,5,10
V2_A_seed392006,leo_rain_weak,1,0,300
V2_A_seed392006,leo_rain_weak,1,1,3572
V2_A_seed392006,leo_rain_weak,1,2,20
V2_A_seed392006,leo_rain_weak,1,3,445
V2_A_seed392006,leo_rain_weak,1,4,150
V2_A_seed392006,leo_rain_weak,1,5,13
V2_A_seed392006,leo_rain_weak,2,0,80
V2_A_seed392006,leo_rain_weak,2,1,58
V2_A_seed392006,leo_rain_weak,2,2,4225
V2_A_seed392006,leo_rain_weak,2,3,57
V2_A_seed392006,leo_rain_weak,2,4,50
V2_A_seed392006,leo_rain_weak,2,5,30
V2_A_seed392006,leo_rain_weak,3,0,431
V2_A_seed392006,leo_rain_weak,3,1,677
V2_A_seed392006,leo_rain_weak,3,2,24
V2_A_seed392006,leo_rain_weak,3,3,3211
V2_A_seed392006,leo_rain_weak,3,4,155
V2_A_seed392006,leo_rain_weak,3,5,2
V2_A_seed392006,leo_rain_weak,4,0,36
V2_A_seed392006,leo_rain_weak,4,1,64
V2_A_seed392006,leo_rain_weak,4,2,30
V2_A_seed392006,leo_rain_weak,4,3,46
V2_A_seed392006,leo_rain_weak,4,4,4318
V2_A_seed392006,leo_rain_weak,4,5,6
V2_A_seed392006,leo_rain_weak,5,0,11
V2_A_seed392006,leo_rain_weak,5,1,28
V2_A_seed392006,leo_rain_weak,5,2,65
V2_A_seed392006,leo_rain_weak,5,3,13
V2_A_seed392006,leo_rain_weak,5,4,37
V2_A_seed392006,leo_rain_weak,5,5,4346
V2_A_seed392007,clean,0,0,4424
V2_A_seed392007,clean,0,1,5
V2_A_seed392007,clean,0,2,10
V2_A_seed392007,clean,0,3,19
V2_A_seed392007,clean,0,4,30
V2_A_seed392007,clean,0,5,12
V2_A_seed392007,clean,1,0,13
V2_A_seed392007,clean,1,1,4394
V2_A_seed392007,clean,1,2,12
V2_A_seed392007,clean,1,3,54
V2_A_seed392007,clean,1,4,19
V2_A_seed392007,clean,1,5,8
V2_A_seed392007,clean,2,0,2
V2_A_seed392007,clean,2,1,10
V2_A_seed392007,clean,2,2,4441
V2_A_seed392007,clean,2,3,8
V2_A_seed392007,clean,2,4,22
V2_A_seed392007,clean,2,5,17
V2_A_seed392007,clean,3,0,11
V2_A_seed392007,clean,3,1,99
V2_A_seed392007,clean,3,2,8
V2_A_seed392007,clean,3,3,4352
V2_A_seed392007,clean,3,4,22
V2_A_seed392007,clean,3,5,8
V2_A_seed392007,clean,4,0,24
V2_A_seed392007,clean,4,1,5
V2_A_seed392007,clean,4,2,6
V2_A_seed392007,clean,4,3,9
V2_A_seed392007,clean,4,4,4452
V2_A_seed392007,clean,4,5,4
V2_A_seed392007,clean,5,0,4
V2_A_seed392007,clean,5,1,6
V2_A_seed392007,clean,5,2,9
V2_A_seed392007,clean,5,3,3
V2_A_seed392007,clean,5,4,15
V2_A_seed392007,clean,5,5,4463
V2_A_seed392007,leo_clear_weak,0,0,3174
V2_A_seed392007,leo_clear_weak,0,1,355
V2_A_seed392007,leo_clear_weak,0,2,8
V2_A_seed392007,leo_clear_weak,0,3,890
V2_A_seed392007,leo_clear_weak,0,4,53
V2_A_seed392007,leo_clear_weak,0,5,20
V2_A_seed392007,leo_clear_weak,1,0,230
V2_A_seed392007,leo_clear_weak,1,1,3324
V2_A_seed392007,leo_clear_weak,1,2,17
V2_A_seed392007,leo_clear_weak,1,3,875
V2_A_seed392007,leo_clear_weak,1,4,40
V2_A_seed392007,leo_clear_weak,1,5,14
V2_A_seed392007,leo_clear_weak,2,0,39
V2_A_seed392007,leo_clear_weak,2,1,35
V2_A_seed392007,leo_clear_weak,2,2,4284
V2_A_seed392007,leo_clear_weak,2,3,69
V2_A_seed392007,leo_clear_weak,2,4,42
V2_A_seed392007,leo_clear_weak,2,5,31
V2_A_seed392007,leo_clear_weak,3,0,150
V2_A_seed392007,leo_clear_weak,3,1,363
V2_A_seed392007,leo_clear_weak,3,2,8
V2_A_seed392007,leo_clear_weak,3,3,3896
V2_A_seed392007,leo_clear_weak,3,4,75
V2_A_seed392007,leo_clear_weak,3,5,8
V2_A_seed392007,leo_clear_weak,4,0,33
V2_A_seed392007,leo_clear_weak,4,1,41
V2_A_seed392007,leo_clear_weak,4,2,11
V2_A_seed392007,leo_clear_weak,4,3,87
V2_A_seed392007,leo_clear_weak,4,4,4311
V2_A_seed392007,leo_clear_weak,4,5,17
V2_A_seed392007,leo_clear_weak,5,0,6
V2_A_seed392007,leo_clear_weak,5,1,6
V2_A_seed392007,leo_clear_weak,5,2,22
V2_A_seed392007,leo_clear_weak,5,3,6
V2_A_seed392007,leo_clear_weak,5,4,19
V2_A_seed392007,leo_clear_weak,5,5,4441
V2_A_seed392007,leo_low_elev_weak,0,0,3001
V2_A_seed392007,leo_low_elev_weak,0,1,375
V2_A_seed392007,leo_low_elev_weak,0,2,21
V2_A_seed392007,leo_low_elev_weak,0,3,1007
V2_A_seed392007,leo_low_elev_weak,0,4,74
V2_A_seed392007,leo_low_elev_weak,0,5,22
V2_A_seed392007,leo_low_elev_weak,1,0,257
V2_A_seed392007,leo_low_elev_weak,1,1,3059
V2_A_seed392007,leo_low_elev_weak,1,2,22
V2_A_seed392007,leo_low_elev_weak,1,3,1058
V2_A_seed392007,leo_low_elev_weak,1,4,83
V2_A_seed392007,leo_low_elev_weak,1,5,21
V2_A_seed392007,leo_low_elev_weak,2,0,61
V2_A_seed392007,leo_low_elev_weak,2,1,42
V2_A_seed392007,leo_low_elev_weak,2,2,4197
V2_A_seed392007,leo_low_elev_weak,2,3,87
V2_A_seed392007,leo_low_elev_weak,2,4,52
V2_A_seed392007,leo_low_elev_weak,2,5,61
V2_A_seed392007,leo_low_elev_weak,3,0,247
V2_A_seed392007,leo_low_elev_weak,3,1,375
V2_A_seed392007,leo_low_elev_weak,3,2,17
V2_A_seed392007,leo_low_elev_weak,3,3,3740
V2_A_seed392007,leo_low_elev_weak,3,4,111
V2_A_seed392007,leo_low_elev_weak,3,5,10
V2_A_seed392007,leo_low_elev_weak,4,0,36
V2_A_seed392007,leo_low_elev_weak,4,1,70
V2_A_seed392007,leo_low_elev_weak,4,2,23
V2_A_seed392007,leo_low_elev_weak,4,3,148
V2_A_seed392007,leo_low_elev_weak,4,4,4202
V2_A_seed392007,leo_low_elev_weak,4,5,21
V2_A_seed392007,leo_low_elev_weak,5,0,10
V2_A_seed392007,leo_low_elev_weak,5,1,8
V2_A_seed392007,leo_low_elev_weak,5,2,63
V2_A_seed392007,leo_low_elev_weak,5,3,12
V2_A_seed392007,leo_low_elev_weak,5,4,28
V2_A_seed392007,leo_low_elev_weak,5,5,4379
V2_A_seed392007,leo_rain_weak,0,0,3161
V2_A_seed392007,leo_rain_weak,0,1,377
V2_A_seed392007,leo_rain_weak,0,2,21
V2_A_seed392007,leo_rain_weak,0,3,863
V2_A_seed392007,leo_rain_weak,0,4,63
V2_A_seed392007,leo_rain_weak,0,5,15
V2_A_seed392007,leo_rain_weak,1,0,341
V2_A_seed392007,leo_rain_weak,1,1,2926
V2_A_seed392007,leo_rain_weak,1,2,17
V2_A_seed392007,leo_rain_weak,1,3,1087
V2_A_seed392007,leo_rain_weak,1,4,99
V2_A_seed392007,leo_rain_weak,1,5,30
V2_A_seed392007,leo_rain_weak,2,0,71
V2_A_seed392007,leo_rain_weak,2,1,37
V2_A_seed392007,leo_rain_weak,2,2,4217
V2_A_seed392007,leo_rain_weak,2,3,71
V2_A_seed392007,leo_rain_weak,2,4,46
V2_A_seed392007,leo_rain_weak,2,5,58
V2_A_seed392007,leo_rain_weak,3,0,285
V2_A_seed392007,leo_rain_weak,3,1,362
V2_A_seed392007,leo_rain_weak,3,2,9
V2_A_seed392007,leo_rain_weak,3,3,3719
V2_A_seed392007,leo_rain_weak,3,4,112
V2_A_seed392007,leo_rain_weak,3,5,13
V2_A_seed392007,leo_rain_weak,4,0,59
V2_A_seed392007,leo_rain_weak,4,1,68
V2_A_seed392007,leo_rain_weak,4,2,16
V2_A_seed392007,leo_rain_weak,4,3,122
V2_A_seed392007,leo_rain_weak,4,4,4215
V2_A_seed392007,leo_rain_weak,4,5,20
V2_A_seed392007,leo_rain_weak,5,0,11
V2_A_seed392007,leo_rain_weak,5,1,11
V2_A_seed392007,leo_rain_weak,5,2,32
V2_A_seed392007,leo_rain_weak,5,3,6
V2_A_seed392007,leo_rain_weak,5,4,21
V2_A_seed392007,leo_rain_weak,5,5,4419
V2_B_seed392005,clean,0,0,4413
V2_B_seed392005,clean,0,1,7
V2_B_seed392005,clean,0,2,18
V2_B_seed392005,clean,0,3,17
V2_B_seed392005,clean,0,4,31
V2_B_seed392005,clean,0,5,14
V2_B_seed392005,clean,1,0,12
V2_B_seed392005,clean,1,1,4380
V2_B_seed392005,clean,1,2,21
V2_B_seed392005,clean,1,3,57
V2_B_seed392005,clean,1,4,22
V2_B_seed392005,clean,1,5,8
V2_B_seed392005,clean,2,0,1
V2_B_seed392005,clean,2,1,1
V2_B_seed392005,clean,2,2,4468
V2_B_seed392005,clean,2,3,2
V2_B_seed392005,clean,2,4,16
V2_B_seed392005,clean,2,5,12
V2_B_seed392005,clean,3,0,5
V2_B_seed392005,clean,3,1,91
V2_B_seed392005,clean,3,2,23
V2_B_seed392005,clean,3,3,4333
V2_B_seed392005,clean,3,4,37
V2_B_seed392005,clean,3,5,11
V2_B_seed392005,clean,4,0,19
V2_B_seed392005,clean,4,1,1
V2_B_seed392005,clean,4,2,7
V2_B_seed392005,clean,4,3,1
V2_B_seed392005,clean,4,4,4459
V2_B_seed392005,clean,4,5,13
V2_B_seed392005,clean,5,0,1
V2_B_seed392005,clean,5,1,3
V2_B_seed392005,clean,5,2,20
V2_B_seed392005,clean,5,3,3
V2_B_seed392005,clean,5,4,12
V2_B_seed392005,clean,5,5,4461
V2_B_seed392005,leo_clear_weak,0,0,3492
V2_B_seed392005,leo_clear_weak,0,1,525
V2_B_seed392005,leo_clear_weak,0,2,62
V2_B_seed392005,leo_clear_weak,0,3,251
V2_B_seed392005,leo_clear_weak,0,4,144
V2_B_seed392005,leo_clear_weak,0,5,26
V2_B_seed392005,leo_clear_weak,1,0,186
V2_B_seed392005,leo_clear_weak,1,1,3717
V2_B_seed392005,leo_clear_weak,1,2,68
V2_B_seed392005,leo_clear_weak,1,3,365
V2_B_seed392005,leo_clear_weak,1,4,141
V2_B_seed392005,leo_clear_weak,1,5,23
V2_B_seed392005,leo_clear_weak,2,0,3
V2_B_seed392005,leo_clear_weak,2,1,16
V2_B_seed392005,leo_clear_weak,2,2,4423
V2_B_seed392005,leo_clear_weak,2,3,5
V2_B_seed392005,leo_clear_weak,2,4,39
V2_B_seed392005,leo_clear_weak,2,5,14
V2_B_seed392005,leo_clear_weak,3,0,181
V2_B_seed392005,leo_clear_weak,3,1,555
V2_B_seed392005,leo_clear_weak,3,2,43
V2_B_seed392005,leo_clear_weak,3,3,3471
V2_B_seed392005,leo_clear_weak,3,4,240
V2_B_seed392005,leo_clear_weak,3,5,10
V2_B_seed392005,leo_clear_weak,4,0,26
V2_B_seed392005,leo_clear_weak,4,1,7
V2_B_seed392005,leo_clear_weak,4,2,37
V2_B_seed392005,leo_clear_weak,4,3,14
V2_B_seed392005,leo_clear_weak,4,4,4392
V2_B_seed392005,leo_clear_weak,4,5,24
V2_B_seed392005,leo_clear_weak,5,0,4
V2_B_seed392005,leo_clear_weak,5,1,6
V2_B_seed392005,leo_clear_weak,5,2,35
V2_B_seed392005,leo_clear_weak,5,3,0
V2_B_seed392005,leo_clear_weak,5,4,21
V2_B_seed392005,leo_clear_weak,5,5,4434
V2_B_seed392005,leo_low_elev_weak,0,0,3242
V2_B_seed392005,leo_low_elev_weak,0,1,530
V2_B_seed392005,leo_low_elev_weak,0,2,122
V2_B_seed392005,leo_low_elev_weak,0,3,366
V2_B_seed392005,leo_low_elev_weak,0,4,196
V2_B_seed392005,leo_low_elev_weak,0,5,44
V2_B_seed392005,leo_low_elev_weak,1,0,220
V2_B_seed392005,leo_low_elev_weak,1,1,3426
V2_B_seed392005,leo_low_elev_weak,1,2,97
V2_B_seed392005,leo_low_elev_weak,1,3,456
V2_B_seed392005,leo_low_elev_weak,1,4,261
V2_B_seed392005,leo_low_elev_weak,1,5,40
V2_B_seed392005,leo_low_elev_weak,2,0,2
V2_B_seed392005,leo_low_elev_weak,2,1,11
V2_B_seed392005,leo_low_elev_weak,2,2,4392
V2_B_seed392005,leo_low_elev_weak,2,3,8
V2_B_seed392005,leo_low_elev_weak,2,4,48
V2_B_seed392005,leo_low_elev_weak,2,5,39
V2_B_seed392005,leo_low_elev_weak,3,0,317
V2_B_seed392005,leo_low_elev_weak,3,1,621
V2_B_seed392005,leo_low_elev_weak,3,2,88
V2_B_seed392005,leo_low_elev_weak,3,3,3103
V2_B_seed392005,leo_low_elev_weak,3,4,354
V2_B_seed392005,leo_low_elev_weak,3,5,17
V2_B_seed392005,leo_low_elev_weak,4,0,32
V2_B_seed392005,leo_low_elev_weak,4,1,14
V2_B_seed392005,leo_low_elev_weak,4,2,47
V2_B_seed392005,leo_low_elev_weak,4,3,17
V2_B_seed392005,leo_low_elev_weak,4,4,4370
V2_B_seed392005,leo_low_elev_weak,4,5,20
V2_B_seed392005,leo_low_elev_weak,5,0,0
V2_B_seed392005,leo_low_elev_weak,5,1,8
V2_B_seed392005,leo_low_elev_weak,5,2,66
V2_B_seed392005,leo_low_elev_weak,5,3,2
V2_B_seed392005,leo_low_elev_weak,5,4,33
V2_B_seed392005,leo_low_elev_weak,5,5,4391
V2_B_seed392005,leo_rain_weak,0,0,3373
V2_B_seed392005,leo_rain_weak,0,1,548
V2_B_seed392005,leo_rain_weak,0,2,103
V2_B_seed392005,leo_rain_weak,0,3,268
V2_B_seed392005,leo_rain_weak,0,4,181
V2_B_seed392005,leo_rain_weak,0,5,27
V2_B_seed392005,leo_rain_weak,1,0,274
V2_B_seed392005,leo_rain_weak,1,1,3324
V2_B_seed392005,leo_rain_weak,1,2,80
V2_B_seed392005,leo_rain_weak,1,3,474
V2_B_seed392005,leo_rain_weak,1,4,299
V2_B_seed392005,leo_rain_weak,1,5,49
V2_B_seed392005,leo_rain_weak,2,0,6
V2_B_seed392005,leo_rain_weak,2,1,9
V2_B_seed392005,leo_rain_weak,2,2,4392
V2_B_seed392005,leo_rain_weak,2,3,16
V2_B_seed392005,leo_rain_weak,2,4,47
V2_B_seed392005,leo_rain_weak,2,5,30
V2_B_seed392005,leo_rain_weak,3,0,419
V2_B_seed392005,leo_rain_weak,3,1,629
V2_B_seed392005,leo_rain_weak,3,2,89
V2_B_seed392005,leo_rain_weak,3,3,2983
V2_B_seed392005,leo_rain_weak,3,4,364
V2_B_seed392005,leo_rain_weak,3,5,16
V2_B_seed392005,leo_rain_weak,4,0,29
V2_B_seed392005,leo_rain_weak,4,1,15
V2_B_seed392005,leo_rain_weak,4,2,38
V2_B_seed392005,leo_rain_weak,4,3,22
V2_B_seed392005,leo_rain_weak,4,4,4379
V2_B_seed392005,leo_rain_weak,4,5,17
V2_B_seed392005,leo_rain_weak,5,0,3
V2_B_seed392005,leo_rain_weak,5,1,6
V2_B_seed392005,leo_rain_weak,5,2,46
V2_B_seed392005,leo_rain_weak,5,3,3
V2_B_seed392005,leo_rain_weak,5,4,35
V2_B_seed392005,leo_rain_weak,5,5,4407
V2_B_seed392006,clean,0,0,4422
V2_B_seed392006,clean,0,1,7
