accepted,adaptation_mode,day_i,gate_method,predicted_label,role,rx_label,sample_id,scenario,sig_i,true_label,tx_label,unknown_score
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig6,leo_clear_weak,6,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-15|20-1|day0|eq1|sig7,leo_clear_weak,7,2,20-15,-0.2112724483013153
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-15|20-1|day0|eq1|sig8,leo_clear_weak,8,2,20-15,-0.2148686945438385
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig9,leo_clear_weak,9,2,20-15,-0.1899847686290741
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig10,leo_clear_weak,10,2,20-15,-0.16481946408748627
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig11,leo_clear_weak,11,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,20-15|20-1|day0|eq1|sig12,leo_clear_weak,12,2,20-15,-0.20571132004261017
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-15|20-1|day0|eq1|sig13,leo_clear_weak,13,2,20-15,-0.17791949212551117
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig14,leo_clear_weak,14,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig15,leo_clear_weak,15,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig16,leo_clear_weak,16,2,20-15,-0.39441952109336853
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig17,leo_clear_weak,17,2,20-15,-0.27635708451271057
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig18,leo_clear_weak,18,2,20-15,-0.25020667910575867
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig19,leo_clear_weak,19,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-15|20-1|day0|eq1|sig20,leo_clear_weak,20,2,20-15,-0.18578051030635834
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-15|20-1|day0|eq1|sig21,leo_clear_weak,21,2,20-15,-0.2495339810848236
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig22,leo_clear_weak,22,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig23,leo_clear_weak,23,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-15|20-1|day0|eq1|sig24,leo_clear_weak,24,2,20-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig5,leo_clear_weak,5,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig6,leo_clear_weak,6,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig7,leo_clear_weak,7,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig8,leo_clear_weak,8,3,20-19,-0.22428902983665466
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig9,leo_clear_weak,9,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig10,leo_clear_weak,10,3,20-19,-0.3126464784145355
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig11,leo_clear_weak,11,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,3,target_old_query,20-1,20-19|20-1|day0|eq1|sig12,leo_clear_weak,12,3,20-19,-0.17326760292053223
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig13,leo_clear_weak,13,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig14,leo_clear_weak,14,3,20-19,-0.27103865146636963
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig15,leo_clear_weak,15,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-19|20-1|day0|eq1|sig16,leo_clear_weak,16,3,20-19,-0.18711048364639282
True,support_head_finetune,0,support_head_confidence_quantile,4,target_old_query,20-1,20-19|20-1|day0|eq1|sig17,leo_clear_weak,17,3,20-19,-0.18634384870529175
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,20-19|20-1|day0|eq1|sig18,leo_clear_weak,18,3,20-19,-0.2039230912923813
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig19,leo_clear_weak,19,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig20,leo_clear_weak,20,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig21,leo_clear_weak,21,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,20-19|20-1|day0|eq1|sig22,leo_clear_weak,22,3,20-19,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig23,leo_clear_weak,23,3,20-19,-0.26907065510749817
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,20-19|20-1|day0|eq1|sig24,leo_clear_weak,24,3,20-19,-0.21892040967941284
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig5,leo_clear_weak,5,4,6-15,-0.2506336569786072
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig6,leo_clear_weak,6,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig7,leo_clear_weak,7,4,6-15,-0.21657705307006836
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig8,leo_clear_weak,8,4,6-15,-0.41838809847831726
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig9,leo_clear_weak,9,4,6-15,-0.19914351403713226
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig10,leo_clear_weak,10,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig11,leo_clear_weak,11,4,6-15,-0.2776990532875061
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig12,leo_clear_weak,12,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,7,target_old_query,20-1,6-15|20-1|day0|eq1|sig13,leo_clear_weak,13,4,6-15,-0.19699573516845703
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig14,leo_clear_weak,14,4,6-15,-0.33277708292007446
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig15,leo_clear_weak,15,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig16,leo_clear_weak,16,4,6-15,-0.3266381621360779
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig17,leo_clear_weak,17,4,6-15,-0.31222766637802124
True,support_head_finetune,0,support_head_confidence_quantile,0,target_old_query,20-1,6-15|20-1|day0|eq1|sig18,leo_clear_weak,18,4,6-15,-0.17554277181625366
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig19,leo_clear_weak,19,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig20,leo_clear_weak,20,4,6-15,-0.3843746483325958
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig21,leo_clear_weak,21,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_old_query,20-1,6-15|20-1|day0|eq1|sig22,leo_clear_weak,22,4,6-15,-0.3440192639827728
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig23,leo_clear_weak,23,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,6-15|20-1|day0|eq1|sig24,leo_clear_weak,24,4,6-15,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig5,leo_clear_weak,5,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig6,leo_clear_weak,6,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig7,leo_clear_weak,7,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig8,leo_clear_weak,8,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig9,leo_clear_weak,9,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig10,leo_clear_weak,10,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig11,leo_clear_weak,11,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig12,leo_clear_weak,12,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig13,leo_clear_weak,13,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig14,leo_clear_weak,14,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig15,leo_clear_weak,15,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig16,leo_clear_weak,16,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig17,leo_clear_weak,17,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig18,leo_clear_weak,18,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig19,leo_clear_weak,19,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig20,leo_clear_weak,20,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig21,leo_clear_weak,21,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig22,leo_clear_weak,22,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig23,leo_clear_weak,23,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_old_query,20-1,8-20|20-1|day0|eq1|sig24,leo_clear_weak,24,5,8-20,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig5,leo_clear_weak,5,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig6,leo_clear_weak,6,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig7,leo_clear_weak,7,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig8,leo_clear_weak,8,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig9,leo_clear_weak,9,6,1-16,-0.2777535617351532
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig10,leo_clear_weak,10,6,1-16,-0.1828145682811737
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig11,leo_clear_weak,11,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig12,leo_clear_weak,12,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig13,leo_clear_weak,13,6,1-16,-0.2756730318069458
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig14,leo_clear_weak,14,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-16|20-1|day0|eq1|sig15,leo_clear_weak,15,6,1-16,-0.17740318179130554
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-16|20-1|day0|eq1|sig16,leo_clear_weak,16,6,1-16,-0.34826207160949707
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig17,leo_clear_weak,17,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,0,target_new_query,20-1,1-16|20-1|day0|eq1|sig18,leo_clear_weak,18,6,1-16,-0.20476701855659485
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-16|20-1|day0|eq1|sig19,leo_clear_weak,19,6,1-16,-0.18795832991600037
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig20,leo_clear_weak,20,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig21,leo_clear_weak,21,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,4,target_new_query,20-1,1-16|20-1|day0|eq1|sig22,leo_clear_weak,22,6,1-16,-0.18512089550495148
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig23,leo_clear_weak,23,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-16|20-1|day0|eq1|sig24,leo_clear_weak,24,6,1-16,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig5,leo_clear_weak,5,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig6,leo_clear_weak,6,7,1-18,-0.25875625014305115
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig7,leo_clear_weak,7,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig8,leo_clear_weak,8,7,1-18,-0.31248605251312256
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig9,leo_clear_weak,9,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig10,leo_clear_weak,10,7,1-18,-0.3641969561576843
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig11,leo_clear_weak,11,7,1-18,-0.2530783712863922
True,support_head_finetune,0,support_head_confidence_quantile,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig12,leo_clear_weak,12,7,1-18,-0.20818662643432617
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig13,leo_clear_weak,13,7,1-18,-0.4420245885848999
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig14,leo_clear_weak,14,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig15,leo_clear_weak,15,7,1-18,-0.19970019161701202
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig16,leo_clear_weak,16,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig17,leo_clear_weak,17,7,1-18,-0.3595159947872162
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig18,leo_clear_weak,18,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,3,target_new_query,20-1,1-18|20-1|day0|eq1|sig19,leo_clear_weak,19,7,1-18,-0.1780768483877182
True,support_head_finetune,0,support_head_confidence_quantile,6,target_new_query,20-1,1-18|20-1|day0|eq1|sig20,leo_clear_weak,20,7,1-18,-0.39901620149612427
True,support_head_finetune,0,support_head_confidence_quantile,0,target_new_query,20-1,1-18|20-1|day0|eq1|sig21,leo_clear_weak,21,7,1-18,-0.20686648786067963
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig22,leo_clear_weak,22,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,7,target_new_query,20-1,1-18|20-1|day0|eq1|sig23,leo_clear_weak,23,7,1-18,-0.21676814556121826
True,support_head_finetune,0,support_head_confidence_quantile,5,target_new_query,20-1,1-18|20-1|day0|eq1|sig24,leo_clear_weak,24,7,1-18,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig0,leo_clear_weak,0,-1,10-1,-0.18435363471508026
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig1,leo_clear_weak,1,-1,10-1,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig2,leo_clear_weak,2,-1,10-1,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig3,leo_clear_weak,3,-1,10-1,-0.18307523429393768
True,support_head_finetune,0,support_head_confidence_quantile,4,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig4,leo_clear_weak,4,-1,10-1,-0.18369626998901367
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig5,leo_clear_weak,5,-1,10-1,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig6,leo_clear_weak,6,-1,10-1,-0.1824810951948166
True,support_head_finetune,0,support_head_confidence_quantile,5,target_unknown_query,20-1,10-1|20-1|day0|eq1|sig7,leo_clear_weak,7,-1,10-1,-0.1824810951948166
